name,sku,price,description,categories,catalogNumber
"2M Size Plate with 2 holes + 1M Window - Pinewood","TW1220-1868",1712,"2M Size Plate with 2 holes + 1M Window in Pinewood","Home Automation,Switches","TW122 .07"
"2M Size Plate with 2M Window - Pinewood","TW3020-1869",1403,"2M Size Plate with 2M Window in Pinewood","Commercial,Electrical","TW302 .07"
"3M Size Plate with 3 holes - Pinewood","TW3130-1870",1814,"3M Size Plate with 3 holes in Pinewood","Electrical,Components","TW313 .07"
"3M Size Plate with 6 holes - Pinewood","TW3230-1871",1814,"3M Size Plate with 6 holes in Pinewood","Electrical,Components","TW323 .07"
"3M Size Plate with 2 holes + 2M Window - Pinewood","TW1230-1872",1814,"3M Size Plate with 2 holes + 2M Window in Pinewood","Commercial,Electrical","TW123 .07"
"3M Size Plate with 1 holes + 2M Window - Pinewood","TW1130-1873",1814,"3M Size Plate with 1 holes + 2M Window in Pinewood","Home Automation,Switches","TW113 .07"
"3M Size Plate with 3M Window - Pinewood","TW3030-1874",1487,"3M Size Plate with 3M Window in Pinewood","Electrical,Components","TW303 .07"
"4M Size Plate with 4 holes - Pinewood","TW4140-1875",2056,"4M Size Plate with 4 holes in Pinewood","Industrial,Controls","TW414 .07"
"4M Size Plate with 8 holes - Pinewood","TW4240-1876",2056,"4M Size Plate with 8 holes in Pinewood","Commercial,Electrical","TW424 .07"
"4M Size Plate with 2 holes + 2M Window - Pinewood","TW2140-1877",2056,"4M Size Plate with 2 holes + 2M Window in Pinewood","Residential,Switches","TW214 .07"
"4M Size Plate with 4 holes + 2M Window - Pinewood","TW2240-1878",2056,"4M Size Plate with 4 holes + 2M Window in Pinewood","Commercial,Electrical","TW224 .07"
"4M Size Plate with 2 holes + 3M Window - Pinewood","TW1240-1879",2056,"4M Size Plate with 2 holes + 3M Window in Pinewood","Electrical,Components","TW124 .07"
"4M Size Plate with 4M Window - Pinewood","TW3040-1880",1672,"4M Size Plate with 4M Window in Pinewood","Residential,Switches","TW304 .07"
"6M Size Plate with 6 holes - Pinewood","TW6160-1881",2270,"6M Size Plate with 6 holes in Pinewood","Industrial,Controls","TW616 .07"
"6M Size Plate with 12 holes - Pinewood","TW6260-1882",2270,"6M Size Plate with 12 holes in Pinewood","Commercial,Electrical","TW626 .07"
"6M Size Plate with 4 holes + 2M Window - Pinewood","TW4160-1883",2270,"6M Size Plate with 4 holes + 2M Window in Pinewood","Industrial,Controls","TW416 .07"
"6M Size Plate with 8 holes + 2M Window - Pinewood","TW4260-1884",2270,"6M Size Plate with 8 holes + 2M Window in Pinewood","Building Materials,Electrical","TW426 .07"
"6M Size Plate with 4 holes + 4M Window - Pinewood","TW2260-1885",2270,"6M Size Plate with 4 holes + 4M Window in Pinewood","Building Materials,Electrical","TW226 .07"
"6M Size Plate with 2 holes + 2Mx2 window - Pinewood","TW2160-1886",2270,"6M Size Plate with 2 holes + 2Mx2 window in Pinewood","Building Materials,Electrical","TW216 .07"
"6M Size Plate with 6 holes + 3M Window - Pinewood","TW3260-1887",2270,"6M Size Plate with 6 holes + 3M Window in Pinewood","Home Automation,Switches","TW326 .07"
"6M Size Plate with 6M Window - Pinewood","TW3060-1888",1831,"6M Size Plate with 6M Window in Pinewood","Electrical,Switches","TW306 .07"
"8M Size Plate with 8 holes - Pinewood","TW8180-1889",2477,"8M Size Plate with 8 holes in Pinewood","Building Materials,Electrical","TW818 .07"
"8M Size Plate with 16 holes - Pinewood","TW8280-1890",2477,"8M Size Plate with 16 holes in Pinewood","Home Automation,Switches","TW828 .07"
"8M Size Plate with 6 holes + 2M Window - Pinewood","TW6180-1891",2477,"8M Size Plate with 6 holes + 2M Window in Pinewood","Residential,Switches","TW618 .07"
"8M Size Plate with 4 holes + 4M Window - Pinewood","TW4180-1892",2477,"8M Size Plate with 4 holes + 4M Window in Pinewood","Home Automation,Switches","TW418 .07"
"8M Size Plate with 8 holes + 4M Window - Pinewood","TW4280-1893",2477,"8M Size Plate with 8 holes + 4M Window in Pinewood","Commercial,Electrical","TW428 .07"
"8M Size Plate with 4 holes + 6M Window - Pinewood","TW2280-1894",2477,"8M Size Plate with 4 holes + 6M Window in Pinewood","Building Materials,Electrical","TW228 .07"
"8M Size Plate with 5 holes + 3M Window - Pinewood","TW5180-1895",2477,"8M Size Plate with 5 holes + 3M Window in Pinewood","Electrical,Components","TW518 .07"
"8M Size Plate with 10 holes + 3M Window - Pinewood","TW5280-1896",2477,"8M Size Plate with 10 holes + 3M Window in Pinewood","Hardware,Switches","TW528 .07"
"8M Size Plate with 12 holes + 2M Window - Pinewood","TW6280-1897",2477,"8M Size Plate with 12 holes + 2M Window in Pinewood","Building Materials,Electrical","TW628 .07"
"8M Size Plate with 8M Window - Pinewood","TW3080-1898",1982,"8M Size Plate with 8M Window in Pinewood","Industrial,Controls","TW308 .07"
"1M Size Plate with 1 hole - Walnut","TW1112-1899",1798,"1M Size Plate with 1 hole in Walnut","Home Automation,Switches","TW111 .29"
"1M Size Plate with 1M Window - Walnut","TW3012-1900",1451,"1M Size Plate with 1M Window in Walnut","Commercial,Electrical","TW301 .29"
"2M Size Plate with 2 holes - Walnut","TW2122-1901",1798,"2M Size Plate with 2 holes in Walnut","Commercial,Electrical","TW212 .29"
"2M Size Plate with 4 holes - Walnut","TW2222-1902",1798,"2M Size Plate with 4 holes in Walnut","Industrial,Controls","TW222 .29"
"2M Size Plate with 1 hole + 1M Window - Walnut","TW1122-1903",1798,"2M Size Plate with 1 hole + 1M Window in Walnut","Residential,Switches","TW112 .29"
"2M Size Plate with 2 holes + 1M Window - Walnut","TW1222-1904",1798,"2M Size Plate with 2 holes + 1M Window in Walnut","Electrical,Components","TW122 .29"
"2M Size Plate with 2M Window - Walnut","TW3022-1905",1473,"2M Size Plate with 2M Window in Walnut","Industrial,Controls","TW302 .29"
"3M Size Plate with 3 holes - Walnut","TW3132-1906",1906,"3M Size Plate with 3 holes in Walnut","Commercial,Electrical","TW313 .29"
"3M Size Plate with 6 holes - Walnut","TW3232-1907",1906,"3M Size Plate with 6 holes in Walnut","Hardware,Switches","TW323 .29"
"3M Size Plate with 2 holes + 2M Window - Walnut","TW1232-1908",1906,"3M Size Plate with 2 holes + 2M Window in Walnut","Electrical,Components","TW123 .29"
"3M Size Plate with 1 holes + 2M Window - Walnut","TW1132-1909",1906,"3M Size Plate with 1 holes + 2M Window in Walnut","Commercial,Electrical","TW113 .29"
"3M Size Plate with 3M Window - Walnut","TW3032-1910",1562,"3M Size Plate with 3M Window in Walnut","Electrical,Components","TW303 .29"
"4M Size Plate with 4 holes - Walnut","TW4142-1911",2159,"4M Size Plate with 4 holes in Walnut","Hardware,Switches","TW414 .29"
"4M Size Plate with 8 holes - Walnut","TW4242-1912",2159,"4M Size Plate with 8 holes in Walnut","Electrical,Components","TW424 .29"
"4M Size Plate with 2 holes + 2M Window - Walnut","TW2142-1913",2159,"4M Size Plate with 2 holes + 2M Window in Walnut","Electrical,Components","TW214 .29"
"4M Size Plate with 4 holes + 2M Window - Walnut","TW2242-1914",2159,"4M Size Plate with 4 holes + 2M Window in Walnut","Electrical,Components","TW224 .29"
"4M Size Plate with 2 holes + 3M Window - Walnut","TW1242-1915",2159,"4M Size Plate with 2 holes + 3M Window in Walnut","Hardware,Switches","TW124 .29"
"4M Size Plate with 4M Window - Walnut","TW3042-1916",1755,"4M Size Plate with 4M Window in Walnut","Building Materials,Electrical","TW304 .29"
"6M Size Plate with 6 holes - Walnut","TW6162-1917",2383,"6M Size Plate with 6 holes in Walnut","Building Materials,Electrical","TW616 .29"
"6M Size Plate with 12 holes - Walnut","TW6262-1918",2383,"6M Size Plate with 12 holes in Walnut","Building Materials,Electrical","TW626 .29"
"6M Size Plate with 4 holes + 2M Window - Walnut","TW4162-1919",2383,"6M Size Plate with 4 holes + 2M Window in Walnut","Commercial,Electrical","TW416 .29"
"6M Size Plate with 8 holes + 2M Window - Walnut","TW4262-1920",2383,"6M Size Plate with 8 holes + 2M Window in Walnut","Building Materials,Electrical","TW426 .29"
"6M Size Plate with 4 holes + 4M Window - Walnut","TW2262-1921",2383,"6M Size Plate with 4 holes + 4M Window in Walnut","Residential,Switches","TW226 .29"
"6M Size Plate with 2 holes + 2Mx2 window - Walnut","TW2162-1922",2383,"6M Size Plate with 2 holes + 2Mx2 window in Walnut","Electrical,Switches","TW216 .29"
"6M Size Plate with 6 holes + 3M Window - Walnut","TW3262-1923",2383,"6M Size Plate with 6 holes + 3M Window in Walnut","Industrial,Controls","TW326 .29"
"6M Size Plate with 6M Window - Walnut","TW3062-1924",1922,"6M Size Plate with 6M Window in Walnut","Hardware,Switches","TW306 .29"
"8M Size Plate with 8 holes - Walnut","TW8182-1925",2601,"8M Size Plate with 8 holes in Walnut","Building Materials,Electrical","TW818 .29"
"8M Size Plate with 16 holes - Walnut","TW8282-1926",2601,"8M Size Plate with 16 holes in Walnut","Electrical,Components","TW828 .29"
"8M Size Plate with 6 holes + 2M Window - Walnut","TW6182-1927",2601,"8M Size Plate with 6 holes + 2M Window in Walnut","Electrical,Switches","TW618 .29"
"8M Size Plate with 4 holes + 4M Window - Walnut","TW4182-1928",2601,"8M Size Plate with 4 holes + 4M Window in Walnut","Building Materials,Electrical","TW418 .29"
"8M Size Plate with 8 holes + 4M Window - Walnut","TW4282-1929",2601,"8M Size Plate with 8 holes + 4M Window in Walnut","Industrial,Controls","TW428 .29"
"8M Size Plate with 4 holes + 6M Window - Walnut","TW2282-1930",2601,"8M Size Plate with 4 holes + 6M Window in Walnut","Residential,Switches","TW228 .29"
"8M Size Plate with 5 holes + 3M Window - Walnut","TW5182-1931",2601,"8M Size Plate with 5 holes + 3M Window in Walnut","Residential,Switches","TW518 .29"
"8M Size Plate with 10 holes + 3M Window - Walnut","TW5282-1932",2601,"8M Size Plate with 10 holes + 3M Window in Walnut","Home Automation,Switches","TW528 .29"
"8M Size Plate with 12 holes + 2M Window - Walnut","TW6282-1933",2601,"8M Size Plate with 12 holes + 2M Window in Walnut","Electrical,Components","TW628 .29"
"8M Size Plate with 8M Window - Walnut","TW3082-1934",2080,"8M Size Plate with 8M Window in Walnut","Residential,Switches","TW308 .29"
"1M Size Plate with 1 hole - Quartz Gray","TP1110-1935",700,"1M Size Plate with 1 hole in Quartz Gray","Electrical,Components","TP111 .02"
"1M Size Plate with 1M Window - Quartz Gray","TP3010-1936",421,"1M Size Plate with 1M Window in Quartz Gray","Industrial,Controls","TP301 .02"
"2M Size Plate with 2 holes - Quartz Gray","TP2120-1937",700,"2M Size Plate with 2 holes in Quartz Gray","Electrical,Components","TP212 .02"
"2M Size Plate with 4 holes - Quartz Gray","TP2220-1938",700,"2M Size Plate with 4 holes in Quartz Gray","Electrical,Components","TP222 .02"
"2M Size Plate with 1 hole + 1M Window - Quartz Gray","TP1120-1939",700,"2M Size Plate with 1 hole + 1M Window in Quartz Gray","Commercial,Electrical","TP112 .02"
"2M Size Plate with 2 holes + 1M Window - Quartz Gray","TP1220-1940",700,"2M Size Plate with 2 holes + 1M Window in Quartz Gray","Electrical,Components","TP122 .02"
"2M Size Plate with 2M Window - Quartz Gray","TP3020-1941",458,"2M Size Plate with 2M Window in Quartz Gray","Commercial,Electrical","TP302 .02"
"3M Size Plate with 3 holes - Quartz Gray","TP3130-1942",774,"3M Size Plate with 3 holes in Quartz Gray","Commercial,Electrical","TP313 .02"
"3M Size Plate with 6 holes - Quartz Gray","TP3230-1943",774,"3M Size Plate with 6 holes in Quartz Gray","Industrial,Controls","TP323 .02"
"3M Size Plate with 2 holes + 2M Window - Quartz Gray","TP1230-1944",774,"3M Size Plate with 2 holes + 2M Window in Quartz Gray","Hardware,Switches","TP123 .02"
"3M Size Plate with 1 holes + 2M Window - Quartz Gray","TP1130-1945",774,"3M Size Plate with 1 holes + 2M Window in Quartz Gray","Electrical,Components","TP113 .02"
"3M Size Plate with 3M Window - Quartz Gray","TP3030-1946",506,"3M Size Plate with 3M Window in Quartz Gray","Home Automation,Switches","TP303 .02"
"4M Size Plate with 4 holes - Quartz Gray","TP4140-1947",822,"4M Size Plate with 4 holes in Quartz Gray","Electrical,Components","TP414 .02"
"4M Size Plate with 8 holes - Quartz Gray","TP4240-1948",822,"4M Size Plate with 8 holes in Quartz Gray","Residential,Switches","TP424 .02"
"4M Size Plate with 2 holes + 2M Window - Quartz Gray","TP2140-1949",822,"4M Size Plate with 2 holes + 2M Window in Quartz Gray","Commercial,Electrical","TP214 .02"
"4M Size Plate with 4 holes + 2M Window - Quartz Gray","TP2240-1950",822,"4M Size Plate with 4 holes + 2M Window in Quartz Gray","Electrical,Components","TP224 .02"
"4M Size Plate with 2 holes + 3M Window - Quartz Gray","TP1240-1951",822,"4M Size Plate with 2 holes + 3M Window in Quartz Gray","Commercial,Electrical","TP124 .02"
"4M Size Plate with 4M Window - Quartz Gray","TP3040-1952",538,"4M Size Plate with 4M Window in Quartz Gray","Commercial,Electrical","TP304 .02"
"6M Size Plate with 6 holes - Quartz Gray","TP6160-1953",1487,"6M Size Plate with 6 holes in Quartz Gray","Residential,Switches","TP616 .02"
"6M Size Plate with 12 holes - Quartz Gray","TP6260-1954",1487,"6M Size Plate with 12 holes in Quartz Gray","Industrial,Controls","TP626 .02"
"6M Size Plate with 4 holes + 2M Window - Quartz Gray","TP4160-1955",1487,"6M Size Plate with 4 holes + 2M Window in Quartz Gray","Hardware,Switches","TP416 .02"
"6M Size Plate with 8 holes + 2M Window - Quartz Gray","TP4260-1956",1487,"6M Size Plate with 8 holes + 2M Window in Quartz Gray","Building Materials,Electrical","TP426 .02"
"6M Size Plate with 4 holes + 4M Window - Quartz Gray","TP2260-1957",1487,"6M Size Plate with 4 holes + 4M Window in Quartz Gray","Industrial,Controls","TP226 .02"
"6M Size Plate with 2 holes + 2Mx2 window - Quartz Gray","TP2160-1958",1487,"6M Size Plate with 2 holes + 2Mx2 window in Quartz Gray","Residential,Switches","TP216 .02"
"6M Size Plate with 6 holes + 3M Window - Quartz Gray","TP3260-1959",1487,"6M Size Plate with 6 holes + 3M Window in Quartz Gray","Industrial,Controls","TP326 .02"
"6M Size Plate with 6M Window - Quartz Gray","TP3060-1960",972,"6M Size Plate with 6M Window in Quartz Gray","Electrical,Components","TP306 .02"
"8M Size Plate with 8 holes - Quartz Gray","TP8180-1961",1648,"8M Size Plate with 8 holes in Quartz Gray","Home Automation,Switches","TP818 .02"
"8M Size Plate with 16 holes - Quartz Gray","TP8280-1962",1648,"8M Size Plate with 16 holes in Quartz Gray","Building Materials,Electrical","TP828 .02"
"8M Size Plate with 6 holes + 2M Window - Quartz Gray","TP6180-1963",1648,"8M Size Plate with 6 holes + 2M Window in Quartz Gray","Electrical,Switches","TP618 .02"
"8M Size Plate with 4 holes + 4M Window - Quartz Gray","TP4180-1964",1648,"8M Size Plate with 4 holes + 4M Window in Quartz Gray","Electrical,Components","TP418 .02"
"8M Size Plate with 8 holes + 4M Window - Quartz Gray","TP4280-1965",1648,"8M Size Plate with 8 holes + 4M Window in Quartz Gray","Building Materials,Electrical","TP428 .02"
"8M Size Plate with 4 holes + 6M Window - Quartz Gray","TP2280-1966",1648,"8M Size Plate with 4 holes + 6M Window in Quartz Gray","Hardware,Switches","TP228 .02"
"8M Size Plate with 5 holes + 3M Window - Quartz Gray","TP5180-1967",1648,"8M Size Plate with 5 holes + 3M Window in Quartz Gray","Home Automation,Switches","TP518 .02"
"8M Size Plate with 10 holes + 3M Window - Quartz Gray","TP5280-1968",1648,"8M Size Plate with 10 holes + 3M Window in Quartz Gray","Home Automation,Switches","TP528 .02"
"8M Size Plate with 12 holes + 2M Window - Quartz Gray","TP6280-1969",1648,"8M Size Plate with 12 holes + 2M Window in Quartz Gray","Electrical,Components","TP628 .02"
"8M Size Plate with 8M Window - Quartz Gray","TP3080-1970",1078,"8M Size Plate with 8M Window in Quartz Gray","Electrical,Switches","TP308 .02"
"1M Size Plate with 1 hole - Charcoal Black","TP1111-1971",874,"1M Size Plate with 1 hole in Charcoal Black","Building Materials,Electrical","TP111 .17"
"1M Size Plate with 1M Window - Charcoal Black","TP3011-1972",523,"1M Size Plate with 1M Window in Charcoal Black","Commercial,Electrical","TP301 .17"
"2M Size Plate with 2 holes - Charcoal Black","TP2121-1973",874,"2M Size Plate with 2 holes in Charcoal Black","Electrical,Switches","TP212 .17"
"2M Size Plate with 4 holes - Charcoal Black","TP2221-1974",874,"2M Size Plate with 4 holes in Charcoal Black","Electrical,Components","TP222 .17"
"2M Size Plate with 1 hole + 1M Window - Charcoal Black","TP1121-1975",874,"2M Size Plate with 1 hole + 1M Window in Charcoal Black","Building Materials,Electrical","TP112 .17"
"2M Size Plate with 2 holes + 1M Window - Charcoal Black","TP1221-1976",874,"2M Size Plate with 2 holes + 1M Window in Charcoal Black","Home Automation,Switches","TP122 .17"
"2M Size Plate with 2M Window - Charcoal Black","TP3021-1977",602,"2M Size Plate with 2M Window in Charcoal Black","Electrical,Components","TP302 .17"
"3M Size Plate with 3 holes - Charcoal Black","TP3131-1978",967,"3M Size Plate with 3 holes in Charcoal Black","Commercial,Electrical","TP313 .17"
"3M Size Plate with 6 holes - Charcoal Black","TP3231-1979",967,"3M Size Plate with 6 holes in Charcoal Black","Electrical,Switches","TP323 .17"
"3M Size Plate with 2 holes + 2M Window - Charcoal Black","TP1231-1980",967,"3M Size Plate with 2 holes + 2M Window in Charcoal Black","Building Materials,Electrical","TP123 .17"
"3M Size Plate with 1 holes + 2M Window - Charcoal Black","TP1131-1981",967,"3M Size Plate with 1 holes + 2M Window in Charcoal Black","Industrial,Controls","TP113 .17"
